ID,Query,Expected_Route,Predicted_Route,Route_Correct,Expected_Complexity,Predicted_Complexity,Ambiguity_Type,Expected_Flag,Predicted_Flag_OK,Stage1_Route,Stage1_Confidence,Stage2,Stage2_Override,Stage2_Override_Reason,Clarify_Question,Reasoning_Steps,Parse_Error,Latency_ms
clarify_eval_113,Bên đó có phải chịu trách nhiệm theo hợp đồng không?,clarify,clarify,True,low,ambiguous,pronoun_reference,pronoun_reference,True,dense_retrieval,1.0,True,True,"Câu hỏi sử dụng đại từ 'Bên đó' và 'hợp đồng' mà không có ngữ cảnh hội thoại hoặc thông tin định danh cụ thể (số hiệu hợp đồng, tên các bên, lĩnh vực), khiến retrieval target không xác định được.","Bạn vui lòng cung cấp thêm thông tin về hợp đồng này (ví dụ: số hiệu, tên các bên, lĩnh vực) và xác định 'Bên đó' là bên nào trong hợp đồng để tôi có thể hỗ trợ chính xác.","Xác định câu hỏi thiếu chủ thể cụ thể ('Bên đó') và đối tượng pháp lý cụ thể ('hợp đồng' nào). | Kiểm tra lịch sử hội thoại: không có dữ liệu để giải quyết các đại từ hoặc tham chiếu. | Kết luận: Thiếu thông tin cần thiết để truy xuất văn bản hoặc áp dụng luật, cần làm rõ ngữ cảnh.",,5357.44
clarify_eval_114,Cơ quan đó có thẩm quyền giải quyết việc này không?,clarify,clarify,True,low,ambiguous,pronoun_reference,pronoun_reference,True,dense_retrieval,1.0,True,True,"Câu hỏi sử dụng đại từ 'Cơ quan đó' và 'việc này' mà không có ngữ cảnh hội thoại hoặc thông tin cụ thể nào để xác định chủ thể, hành vi hoặc lĩnh vực pháp lý liên quan. Thiếu retrieval target nghiêm trọng khiến việc truy xuất thông tin là không thể.","Bạn vui lòng cung cấp thêm thông tin về 'cơ quan' và 'việc' mà bạn đang đề cập. Cụ thể, đó là lĩnh vực pháp lý nào (ví dụ: đất đai, thuế, lao động) và cơ quan cụ thể nào hoặc hành vi nào cần xem xét?","Xác định câu hỏi chứa đại từ 'đó' và 'này' nhưng không có lịch sử hội thoại để giải quyết tham chiếu. | Nhận diện thiếu hoàn toàn thông tin về chủ thể, đối tượng pháp lý hoặc lĩnh vực cần tra cứu.",,6480.0
clarify_eval_115,Ông ấy có quyền yêu cầu bồi thường theo quy định không?,clarify,clarify,True,low,ambiguous,pronoun_reference,pronoun_reference,True,dense_retrieval,1.0,True,True,"Câu hỏi sử dụng đại từ 'Ông ấy' và cụm từ 'quy định' mà không có ngữ cảnh hội thoại hoặc thông tin cụ thể nào (như tên văn bản, lĩnh vực, hành vi) để xác định chủ thể, đối tượng pháp lý hoặc văn bản cần tra cứu. Điều này vi phạm nguyên tắc 'missing_entity' và 'incomplete_context', khiến việc truy xuất thông tin trở nên không thể thực hiện được.","Bạn vui lòng cung cấp thêm thông tin về 'Ông ấy' (ví dụ: vai trò, lĩnh vực liên quan) và 'quy định' cụ thể mà bạn đang đề cập (ví dụ: tên văn bản, số hiệu, hoặc tình huống pháp lý cụ thể) để tôi có thể hỗ trợ chính xác.","Xác định câu hỏi thiếu chủ thể cụ thể ('Ông ấy' không được định nghĩa trong lịch sử hội thoại). | Xác định câu hỏi thiếu đối tượng pháp lý cụ thể ('quy định' không chỉ rõ văn bản nào, lĩnh vực nào). | Kết luận câu hỏi không có 'retrieval target' đủ hẹp để thực hiện truy xuất.",,6382.2
clarify_eval_116,Bà ấy có được miễn hoặc giảm nghĩa vụ đó không?,clarify,clarify,True,low,ambiguous,pronoun_reference,pronoun_reference,True,dense_retrieval,1.0,True,True,"Câu hỏi chứa đại từ 'Bà ấy' và 'nghĩa vụ đó' nhưng không có lịch sử hội thoại hoặc ngữ cảnh nào để xác định chủ thể cụ thể hay đối tượng pháp lý liên quan, dẫn đến thiếu retrieval target nghiêm trọng.",Vui lòng cung cấp thêm thông tin về chủ thể (ai là 'bà ấy') và nội dung cụ thể của 'nghĩa vụ đó' hoặc văn bản pháp lý liên quan để tôi có thể hỗ trợ chính xác.,"Xác định câu hỏi chứa đại từ 'Bà ấy' và 'nghĩa vụ đó' nhưng không có ngữ cảnh tiền đề. | Nhận thấy không có thông tin về chủ thể, hành vi hoặc văn bản pháp lý cụ thể để thực hiện truy xuất.",,4269.5
clarify_eval_117,Họ phải gửi văn bản này cho cơ quan nào?,clarify,clarify,True,low,ambiguous,pronoun_reference,pronoun_reference,True,dense_retrieval,1.0,True,True,Câu hỏi sử dụng đại từ 'Họ' và 'văn bản này' nhưng không có lịch sử hội thoại hoặc ngữ cảnh nào để xác định chủ thể cụ thể hoặc văn bản pháp lý được nhắc đến. Thiếu retrieval target nghiêm trọng.,Bạn vui lòng cung cấp thêm thông tin: 'Họ' ở đây là ai (tên tổ chức/cá nhân cụ thể) và 'văn bản này' là văn bản pháp lý nào (tên hoặc số hiệu văn bản)?,"Xác định câu hỏi chứa đại từ 'Họ' và danh từ 'văn bản này' nhưng không có ngữ cảnh tiền đề. | Không thể xác định chủ thể, hành vi, hoặc văn bản pháp lý cụ thể cần tra cứu. | Thiếu thông tin cơ bản để thực hiện truy xuất pháp lý chính xác.",,4061.62
clarify_eval_118,Người đó có bị xử phạt trong trường hợp này không?,clarify,clarify,True,low,ambiguous,pronoun_reference,pronoun_reference,True,dense_retrieval,1.0,True,True,"Câu hỏi sử dụng đại từ 'Người đó' và cụm từ 'trường hợp này' nhưng không có lịch sử hội thoại hoặc ngữ cảnh nào để xác định chủ thể cụ thể hay tình huống pháp lý đang được đề cập. Thiếu hoàn toàn retrieval target (chủ thể, hành vi, văn bản pháp lý) nên không thể thực hiện truy xuất.",Vui lòng cung cấp thông tin về chủ thể ('người đó') và mô tả chi tiết về 'trường hợp' hoặc hành vi cụ thể mà bạn đang thắc mắc để tôi có thể tra cứu quy định pháp lý phù hợp.,"Xác định câu hỏi chứa đại từ 'Người đó' và tham chiếu 'trường hợp này' nhưng không có ngữ cảnh tiền đề. | Nhận thấy thiếu hoàn toàn thông tin về chủ thể, hành vi vi phạm hoặc văn bản pháp lý liên quan để định hướng truy xuất.",,4890.01
clarify_eval_119,Bên đó có phải chịu trách nhiệm theo hợp đồng không?,clarify,clarify,True,low,ambiguous,pronoun_reference,pronoun_reference,True,dense_retrieval,1.0,True,True,"Câu hỏi sử dụng đại từ 'Bên đó' và 'hợp đồng' mà không có ngữ cảnh hội thoại hoặc thông tin cụ thể nào (như tên hợp đồng, số hiệu văn bản, hoặc mô tả sự việc) để xác định chủ thể và đối tượng pháp lý. Điều này khiến câu hỏi thiếu 'retrieval target' nghiêm trọng, không thể thực hiện truy xuất thông tin chính xác.","Bạn vui lòng cung cấp thêm thông tin về 'Bên đó' (ví dụ: tên tổ chức/cá nhân) và 'hợp đồng' (ví dụ: số hiệu, ngày ký, hoặc nội dung chính) để tôi có thể xác định chính xác trách nhiệm pháp lý?","Xác định câu hỏi chứa đại từ 'Bên đó' và danh từ chung 'hợp đồng' nhưng không có ngữ cảnh lịch sử hội thoại. | Nhận thấy thiếu thông tin bắt buộc để xác định chủ thể cụ thể và văn bản pháp lý liên quan, dẫn đến không thể truy xuất câu trả lời.",,5819.28
clarify_eval_120,Cơ quan đó có thẩm quyền giải quyết việc này không?,clarify,clarify,True,low,ambiguous,pronoun_reference,pronoun_reference,True,dense_retrieval,1.0,True,True,"Câu hỏi sử dụng đại từ 'Cơ quan đó' và 'việc này' mà không có ngữ cảnh hội thoại hoặc thông tin cụ thể nào để xác định chủ thể hay đối tượng pháp lý, dẫn đến thiếu retrieval target nghiêm trọng.","Bạn vui lòng cung cấp thêm thông tin về 'việc này' (tên vụ việc, hành vi pháp lý cụ thể) và 'cơ quan đó' (tên cơ quan hoặc lĩnh vực liên quan) để tôi có thể xác định thẩm quyền giải quyết chính xác.","Xác định câu hỏi chứa đại từ 'Cơ quan đó' và 'việc này' nhưng không có lịch sử hội thoại để giải quyết. | Nhận thấy thiếu hoàn toàn thông tin về chủ thể, hành vi, lĩnh vực hoặc văn bản pháp lý liên quan.",,4813.08
clarify_eval_121,Ngân hàng có phải báo cáo khi xử lý tài sản bảo đảm không?,clarify,dense_retrieval,False,medium,,multi_interpretation,multi_interpretation,False,dense_retrieval,1.0,False,False,,,,,62.05
clarify_eval_122,Cảng có trách nhiệm gì khi tiếp nhận hàng hóa nguy hiểm?,clarify,dense_retrieval,False,medium,,multi_interpretation,multi_interpretation,False,dense_retrieval,1.0,False,False,,,,,53.73
clarify_eval_123,Quỹ có được cấp kinh phí cho nhiệm vụ này không?,clarify,dense_retrieval,False,medium,,multi_interpretation,multi_interpretation,False,dense_retrieval,1.0,False,False,,,,,54.44
clarify_eval_124,Ban đó có được phê chuẩn danh sách thành viên không?,clarify,dense_retrieval,False,medium,,multi_interpretation,multi_interpretation,False,dense_retrieval,1.0,False,False,,,,,52.12
clarify_eval_125,Cơ sở đó có được tiếp tục hoạt động sau thời điểm chuyển tiếp không?,clarify,dense_retrieval,False,medium,,multi_interpretation,multi_interpretation,False,dense_retrieval,1.0,False,False,,,,,53.28
clarify_eval_126,Đơn vị này có được ký thay khi cần thiết không?,clarify,dense_retrieval,False,medium,,multi_interpretation,multi_interpretation,False,dense_retrieval,1.0,False,False,,,,,51.06
clarify_eval_127,Ngân hàng có phải báo cáo khi xử lý tài sản bảo đảm không?,clarify,dense_retrieval,False,medium,,multi_interpretation,multi_interpretation,False,dense_retrieval,1.0,False,False,,,,,42.41
clarify_eval_128,Cảng có trách nhiệm gì khi tiếp nhận hàng hóa nguy hiểm?,clarify,dense_retrieval,False,medium,,multi_interpretation,multi_interpretation,False,dense_retrieval,1.0,False,False,,,,,12.56
clarify_eval_129,Quỹ có được cấp kinh phí cho nhiệm vụ này không?,clarify,dense_retrieval,False,medium,,multi_interpretation,multi_interpretation,False,dense_retrieval,1.0,False,False,,,,,15.46
clarify_eval_130,Ban đó có được phê chuẩn danh sách thành viên không?,clarify,dense_retrieval,False,medium,,multi_interpretation,multi_interpretation,False,dense_retrieval,1.0,False,False,,,,,12.5
clarify_eval_131,Cơ sở đó có được tiếp tục hoạt động sau thời điểm chuyển tiếp không?,clarify,dense_retrieval,False,medium,,multi_interpretation,multi_interpretation,False,dense_retrieval,1.0,False,False,,,,,12.58
clarify_eval_132,Đơn vị này có được ký thay khi cần thiết không?,clarify,dense_retrieval,False,medium,,multi_interpretation,multi_interpretation,False,dense_retrieval,1.0,False,False,,,,,11.73
clarify_eval_133,Ngân hàng có phải báo cáo khi xử lý tài sản bảo đảm không?,clarify,dense_retrieval,False,medium,,multi_interpretation,multi_interpretation,False,dense_retrieval,1.0,False,False,,,,,11.97
clarify_eval_134,Cảng có trách nhiệm gì khi tiếp nhận hàng hóa nguy hiểm?,clarify,dense_retrieval,False,medium,,multi_interpretation,multi_interpretation,False,dense_retrieval,1.0,False,False,,,,,12.54
clarify_eval_135,Quỹ có được cấp kinh phí cho nhiệm vụ này không?,clarify,dense_retrieval,False,medium,,multi_interpretation,multi_interpretation,False,dense_retrieval,1.0,False,False,,,,,12.25
clarify_eval_136,Ban đó có được phê chuẩn danh sách thành viên không?,clarify,dense_retrieval,False,medium,,multi_interpretation,multi_interpretation,False,dense_retrieval,1.0,False,False,,,,,12.36
clarify_eval_137,Cơ sở đó có được tiếp tục hoạt động sau thời điểm chuyển tiếp không?,clarify,dense_retrieval,False,medium,,multi_interpretation,multi_interpretation,False,dense_retrieval,1.0,False,False,,,,,11.95
clarify_eval_138,Đơn vị này có được ký thay khi cần thiết không?,clarify,dense_retrieval,False,medium,,multi_interpretation,multi_interpretation,False,dense_retrieval,1.0,False,False,,,,,12.56
clarify_eval_139,Ngân hàng có phải báo cáo khi xử lý tài sản bảo đảm không?,clarify,dense_retrieval,False,medium,,multi_interpretation,multi_interpretation,False,dense_retrieval,1.0,False,False,,,,,11.79
clarify_eval_140,Cảng có trách nhiệm gì khi tiếp nhận hàng hóa nguy hiểm?,clarify,dense_retrieval,False,medium,,multi_interpretation,multi_interpretation,False,dense_retrieval,1.0,False,False,,,,,11.62
clarify_eval_141,Quỹ có được cấp kinh phí cho nhiệm vụ này không?,clarify,dense_retrieval,False,medium,,multi_interpretation,multi_interpretation,False,dense_retrieval,1.0,False,False,,,,,11.53
clarify_eval_142,Ban đó có được phê chuẩn danh sách thành viên không?,clarify,dense_retrieval,False,medium,,multi_interpretation,multi_interpretation,False,dense_retrieval,1.0,False,False,,,,,12.23
clarify_eval_143,Cơ sở đó có được tiếp tục hoạt động sau thời điểm chuyển tiếp không?,clarify,dense_retrieval,False,medium,,multi_interpretation,multi_interpretation,False,dense_retrieval,1.0,False,False,,,,,12.25
clarify_eval_144,Đơn vị này có được ký thay khi cần thiết không?,clarify,dense_retrieval,False,medium,,multi_interpretation,multi_interpretation,False,dense_retrieval,1.0,False,False,,,,,11.78
clarify_eval_145,Ngân hàng có phải báo cáo khi xử lý tài sản bảo đảm không?,clarify,dense_retrieval,False,medium,,multi_interpretation,multi_interpretation,False,dense_retrieval,1.0,False,False,,,,,11.78
clarify_eval_146,Cảng có trách nhiệm gì khi tiếp nhận hàng hóa nguy hiểm?,clarify,dense_retrieval,False,medium,,multi_interpretation,multi_interpretation,False,dense_retrieval,1.0,False,False,,,,,11.99
clarify_eval_147,Quỹ có được cấp kinh phí cho nhiệm vụ này không?,clarify,dense_retrieval,False,medium,,multi_interpretation,multi_interpretation,False,dense_retrieval,1.0,False,False,,,,,11.75
clarify_eval_148,Ban đó có được phê chuẩn danh sách thành viên không?,clarify,dense_retrieval,False,medium,,multi_interpretation,multi_interpretation,False,dense_retrieval,1.0,False,False,,,,,11.52
clarify_eval_149,Cơ sở đó có được tiếp tục hoạt động sau thời điểm chuyển tiếp không?,clarify,dense_retrieval,False,medium,,multi_interpretation,multi_interpretation,False,dense_retrieval,1.0,False,False,,,,,11.79
clarify_eval_150,Đơn vị này có được ký thay khi cần thiết không?,clarify,dense_retrieval,False,medium,,multi_interpretation,multi_interpretation,False,dense_retrieval,1.0,False,False,,,,,11.62
clarify_eval_151,Ngân hàng có phải báo cáo khi xử lý tài sản bảo đảm không?,clarify,dense_retrieval,False,medium,,multi_interpretation,multi_interpretation,False,dense_retrieval,1.0,False,False,,,,,11.82
clarify_eval_152,Cảng có trách nhiệm gì khi tiếp nhận hàng hóa nguy hiểm?,clarify,dense_retrieval,False,medium,,multi_interpretation,multi_interpretation,False,dense_retrieval,1.0,False,False,,,,,12.32
clarify_eval_153,Quỹ có được cấp kinh phí cho nhiệm vụ này không?,clarify,dense_retrieval,False,medium,,multi_interpretation,multi_interpretation,False,dense_retrieval,1.0,False,False,,,,,11.91
clarify_eval_154,Ban đó có được phê chuẩn danh sách thành viên không?,clarify,dense_retrieval,False,medium,,multi_interpretation,multi_interpretation,False,dense_retrieval,1.0,False,False,,,,,11.71
clarify_eval_155,Cơ sở đó có được tiếp tục hoạt động sau thời điểm chuyển tiếp không?,clarify,dense_retrieval,False,medium,,multi_interpretation,multi_interpretation,False,dense_retrieval,1.0,False,False,,,,,11.75
clarify_eval_156,Đơn vị này có được ký thay khi cần thiết không?,clarify,dense_retrieval,False,medium,,multi_interpretation,multi_interpretation,False,dense_retrieval,1.0,False,False,,,,,11.6
clarify_eval_157,"Theo Luật Đường bộ 2024, thời điểm có hiệu lực của văn bản là khi nào?",dense_retrieval,dense_retrieval,True,low,,,,False,dense_retrieval,0.9162,False,False,,,,,11.8
clarify_eval_158,"Theo Bộ luật Lao động 2019, hồ sơ đổi thẻ Sỹ quan kiểm tra tàu biển gồm những gì?",dense_retrieval,dense_retrieval,True,low,,,,False,dense_retrieval,0.9162,False,False,,,,,13.08
clarify_eval_159,"Theo Luật Đất đai 2024, nội dung của một phép bay bao gồm những gì?",dense_retrieval,dense_retrieval,True,low,,,,False,dense_retrieval,1.0,False,False,,,,,12.42
clarify_eval_160,"Theo Luật Khám bệnh, chữa bệnh 2023, cơ sở dữ liệu đường bộ bao gồm những nội dung nào?",dense_retrieval,dense_retrieval,True,low,,,,False,dense_retrieval,0.9162,False,False,,,,,12.24
clarify_eval_161,"Theo Nghị định 75/2026/NĐ-CP, tài khoản giao thông là gì?",dense_retrieval,dense_retrieval,True,low,,,,False,dense_retrieval,1.0,False,False,,,,,14.68
clarify_eval_162,"Theo Thông tư 02/2026/TT-BYT, ai có trách nhiệm lập kế hoạch hoạt động bay dân dụng?",dense_retrieval,dense_retrieval,True,low,,,,False,dense_retrieval,0.9162,False,False,,,,,13.52
clarify_eval_163,"Theo Quyết định 447/QĐ-BCT, thời điểm có hiệu lực của văn bản là khi nào?",dense_retrieval,graph_traversal,False,low,moderate,,,False,dense_retrieval,0.9162,True,True,"Câu hỏi chứa số hiệu văn bản cụ thể 'Quyết định 447/QĐ-BCT'. Theo nguyên tắc bảo toàn tín hiệu pháp lý, các truy vấn doc-specific (có số hiệu văn bản/điều khoản) phải ưu tiên graph_traversal để truy xuất metadata và nội dung chính xác, thay vì dense_retrieval.",,"Xác định câu hỏi có chứa số hiệu văn bản pháp luật cụ thể là 'Quyết định 447/QĐ-BCT'. | Áp dụng quy tắc override: Câu hỏi có số hiệu văn bản cụ thể yêu cầu graph_traversal để truy xuất metadata và nội dung điều khoản hiệu lực, không phù hợp với dense_retrieval.",,3856.98
clarify_eval_164,"Theo Chỉ thị 09/CT-TTg, hồ sơ đổi thẻ Sỹ quan kiểm tra tàu biển gồm những gì?",dense_retrieval,dense_retrieval,True,low,,,,False,dense_retrieval,1.0,False,False,,,,,34.01
clarify_eval_165,"Theo Luật Đường bộ 2024, nội dung của một phép bay bao gồm những gì?",dense_retrieval,dense_retrieval,True,low,,,,False,dense_retrieval,1.0,False,False,,,,,31.68
clarify_eval_166,"Theo Bộ luật Lao động 2019, cơ sở dữ liệu đường bộ bao gồm những nội dung nào?",dense_retrieval,dense_retrieval,True,low,,,,False,dense_retrieval,0.9162,False,False,,,,,31.93
clarify_eval_167,"Theo Luật Đất đai 2024, tài khoản giao thông là gì?",dense_retrieval,dense_retrieval,True,low,,,,False,dense_retrieval,0.9162,False,False,,,,,29.07
clarify_eval_168,"Theo Luật Khám bệnh, chữa bệnh 2023, ai có trách nhiệm lập kế hoạch hoạt động bay dân dụng?",dense_retrieval,dense_retrieval,True,low,,,,False,dense_retrieval,0.9162,False,False,,,,,32.96
clarify_eval_169,"Theo Nghị định 75/2026/NĐ-CP, thời điểm có hiệu lực của văn bản là khi nào?",dense_retrieval,dense_retrieval,True,low,,,,False,dense_retrieval,0.904,False,False,,,,,35.93
clarify_eval_170,"Theo Thông tư 02/2026/TT-BYT, hồ sơ đổi thẻ Sỹ quan kiểm tra tàu biển gồm những gì?",dense_retrieval,dense_retrieval,True,low,,,,False,dense_retrieval,1.0,False,False,,,,,32.13
clarify_eval_171,"Theo Quyết định 447/QĐ-BCT, nội dung của một phép bay bao gồm những gì?",dense_retrieval,dense_retrieval,True,low,,,,False,dense_retrieval,1.0,False,False,,,,,31.16
clarify_eval_172,"Theo Chỉ thị 09/CT-TTg, cơ sở dữ liệu đường bộ bao gồm những nội dung nào?",dense_retrieval,dense_retrieval,True,low,,,,False,dense_retrieval,1.0,False,False,,,,,29.75
clarify_eval_173,"Theo Luật Đường bộ 2024, tài khoản giao thông là gì?",dense_retrieval,dense_retrieval,True,low,,,,False,dense_retrieval,0.9162,False,False,,,,,26.97
clarify_eval_174,"Theo Bộ luật Lao động 2019, ai có trách nhiệm lập kế hoạch hoạt động bay dân dụng?",dense_retrieval,dense_retrieval,True,low,,,,False,dense_retrieval,0.9162,False,False,,,,,30.73
clarify_eval_175,"Theo Luật Đất đai 2024, thời điểm có hiệu lực của văn bản là khi nào?",dense_retrieval,dense_retrieval,True,low,,,,False,dense_retrieval,0.9162,False,False,,,,,28.08
clarify_eval_176,"Theo Luật Khám bệnh, chữa bệnh 2023, hồ sơ đổi thẻ Sỹ quan kiểm tra tàu biển gồm những gì?",dense_retrieval,graph_traversal,False,low,moderate,,,False,dense_retrieval,0.8727,True,True,"Câu hỏi yêu cầu tra cứu nội dung cụ thể của một văn bản pháp luật có số hiệu xác định ('Luật Khám bệnh, chữa bệnh 2023'). Theo nguyên tắc bảo toàn tín hiệu pháp lý, các câu hỏi doc-specific lookup (hỏi về nội dung văn bản có số hiệu/năm cụ thể) cần được định tuyến sang graph_traversal để truy xuất metadata và cấu trúc văn bản chính xác, thay vì dense_retrieval.",,"Xác định câu hỏi có chứa số hiệu văn bản pháp luật cụ thể là 'Luật Khám bệnh, chữa bệnh 2023'. | Áp dụng quy tắc override: Câu hỏi doc-specific lookup (tra cứu nội dung văn bản có số hiệu) ưu tiên graph_traversal thay vì dense_retrieval. | Đánh giá độ phức tạp ở mức moderate do cần tìm kiếm điều khoản cụ thể trong một văn bản đơn lẻ.",,5155.43
clarify_eval_177,"Theo Nghị định 75/2026/NĐ-CP, nội dung của một phép bay bao gồm những gì?",dense_retrieval,dense_retrieval,True,low,,,,False,dense_retrieval,1.0,False,False,,,,,59.45
clarify_eval_178,"Theo Thông tư 02/2026/TT-BYT, cơ sở dữ liệu đường bộ bao gồm những nội dung nào?",dense_retrieval,dense_retrieval,True,low,,,,False,dense_retrieval,1.0,False,False,,,,,57.06
clarify_eval_179,"Theo Quyết định 447/QĐ-BCT, tài khoản giao thông là gì?",dense_retrieval,dense_retrieval,True,low,,,,False,dense_retrieval,1.0,False,False,,,,,55.42
clarify_eval_180,"Theo Chỉ thị 09/CT-TTg, ai có trách nhiệm lập kế hoạch hoạt động bay dân dụng?",dense_retrieval,dense_retrieval,True,low,,,,False,dense_retrieval,0.9162,False,False,,,,,55.43
clarify_eval_181,"Theo Luật Đường bộ 2024, thời điểm có hiệu lực của văn bản là khi nào?",dense_retrieval,dense_retrieval,True,low,,,,False,dense_retrieval,0.9162,False,False,,,,,54.37
clarify_eval_182,"Theo Bộ luật Lao động 2019, hồ sơ đổi thẻ Sỹ quan kiểm tra tàu biển gồm những gì?",dense_retrieval,dense_retrieval,True,low,,,,False,dense_retrieval,0.9162,False,False,,,,,49.93
clarify_eval_183,"Theo Luật Đường bộ 2024 và Luật Khám bệnh, chữa bệnh 2023, cơ quan nào có thẩm quyền xử lý hồ sơ chuyển tiếp?",graph_traversal,hybrid_reasoning,False,medium,complex,,,False,graph_traversal,0.5217,True,True,"Câu hỏi yêu cầu tổng hợp thông tin từ hai văn bản luật độc lập (Luật Đường bộ 2024 và Luật Khám bệnh, chữa bệnh 2023) để xác định thẩm quyền xử lý một vấn đề cụ thể (hồ sơ chuyển tiếp). Đây là trường hợp cần đối chiếu và tổng hợp từ nhiều nguồn luật, phù hợp với định nghĩa của hybrid_reasoning hơn là graph_traversal (thường tập trung vào quan hệ nội tại trong một văn bản hoặc cùng lĩnh vực).",,"Xác định câu hỏi yêu cầu thông tin từ hai văn bản luật khác nhau: Luật Đường bộ 2024 và Luật Khám bệnh, chữa bệnh 2023. | Nhận thấy việc xác định thẩm quyền xử lý hồ sơ chuyển tiếp đòi hỏi đối chiếu quy định của cả hai văn bản này, vượt quá phạm vi truy xuất đơn lẻ hoặc quan hệ nội bộ một văn bản.",,6719.87
clarify_eval_184,Mối quan hệ giữa Bộ luật Lao động 2019 và Nghị định 75/2026/NĐ-CP về thẩm quyền giải quyết thủ tục là gì?,graph_traversal,graph_traversal,True,medium,complex,,,False,graph_traversal,0.5652,True,False,,,"Câu hỏi yêu cầu xác định mối quan hệ pháp lý (thẩm quyền) giữa hai văn bản cụ thể: Bộ luật Lao động 2019 và Nghị định 75/2026/NĐ-CP. | Việc tra cứu nội dung và mối quan hệ giữa hai văn bản pháp luật cụ thể (doc-specific lookup) đòi hỏi truy vấn qua đồ thị pháp lý để nối các điều khoản và quy định liên quan, không thể giải quyết bằng tìm kiếm vector đơn thuần.",,4318.2
clarify_eval_185,"Căn cứ Luật Đất đai 2024 và Thông tư 02/2026/TT-BYT, quy định nào xác định trách nhiệm báo cáo của cơ quan nhà nước?",graph_traversal,graph_traversal,True,medium,complex,,,False,graph_traversal,0.55,True,False,,,"Câu hỏi yêu cầu xác định quy định cụ thể dựa trên hai văn bản pháp lý có số hiệu rõ ràng (Luật Đất đai 2024 và Thông tư 02/2026/TT-BYT). | Việc tra cứu nội dung của các văn bản có số hiệu cụ thể thuộc loại doc-specific lookup, đòi hỏi truy xuất qua đồ thị pháp lý để liên kết chủ thể, hành vi và điều khoản.",,2435.98
clarify_eval_186,"Đối chiếu Luật Khám bệnh, chữa bệnh 2023 với Quyết định 447/QĐ-BCT, văn bản nào quy định việc bãi bỏ thủ tục hành chính?",graph_traversal,hybrid_reasoning,False,medium,complex,,,False,graph_traversal,0.8085,True,True,"Câu hỏi yêu cầu đối chiếu hai văn bản pháp lý cụ thể (Luật và Quyết định) để xác định văn bản nào có hiệu lực bãi bỏ thủ tục hành chính. Đây là tác vụ tổng hợp và so sánh từ hai nguồn luật độc lập, phù hợp với định nghĩa của hybrid_reasoning hơn là graph_traversal (thường tập trung vào quan hệ nội bộ trong một văn bản hoặc giữa các điều khoản).",,"Xác định câu hỏi yêu cầu đối chiếu hai văn bản pháp lý cụ thể: Luật Khám bệnh, chữa bệnh 2023 và Quyết định 447/QĐ-BCT. | Nhận diện nhiệm vụ là tìm văn bản có quy định bãi bỏ thủ tục hành chính, đòi hỏi truy xuất và so sánh nội dung của cả hai văn bản. | Kết luận đây là bài toán tổng hợp từ nhiều nguồn luật độc lập, không chỉ là truy vấn quan hệ đơn lẻ trong một văn bản.",,4856.56
clarify_eval_187,"Theo Nghị định 75/2026/NĐ-CP và Chỉ thị 09/CT-TTg, cơ quan nào có thẩm quyền xử lý hồ sơ chuyển tiếp?",graph_traversal,graph_traversal,True,medium,complex,,,False,graph_traversal,0.56,True,False,,,"Câu hỏi yêu cầu xác định thẩm quyền dựa trên hai văn bản pháp lý cụ thể (Nghị định 75/2026/NĐ-CP và Chỉ thị 09/CT-TTg). | Việc tra cứu nội dung và cơ quan có thẩm quyền theo số hiệu văn bản cụ thể thuộc loại doc-specific lookup, đòi hỏi traversal qua đồ thị pháp lý để liên kết văn bản với quy định về thẩm quyền.",,3136.72
clarify_eval_188,Mối quan hệ giữa Thông tư 02/2026/TT-BYT và Luật Đường bộ 2024 về thẩm quyền giải quyết thủ tục là gì?,graph_traversal,graph_traversal,True,medium,complex,,,False,graph_traversal,0.6128,True,False,,,"Câu hỏi yêu cầu xác định mối quan hệ pháp lý cụ thể giữa hai văn bản có số hiệu rõ ràng (Thông tư 02/2026/TT-BYT và Luật Đường bộ 2024). | Việc tra cứu nội dung, thẩm quyền và hiệu lực của các văn bản cụ thể dựa trên số hiệu yêu cầu truy xuất qua đồ thị pháp lý (LegalDoc/LegalArticle) thay vì tìm kiếm vector chung.",,3751.07
clarify_eval_189,"Căn cứ Quyết định 447/QĐ-BCT và Bộ luật Lao động 2019, quy định nào xác định trách nhiệm báo cáo của cơ quan nhà nước?",graph_traversal,graph_traversal,True,medium,moderate,,,False,dense_retrieval,0.8727,True,True,"Câu hỏi chứa số hiệu văn bản cụ thể ('Quyết định 447/QĐ-BCT' và 'Bộ luật Lao động 2019'). Theo nguyên tắc bảo toàn tín hiệu pháp lý, các câu hỏi tra cứu nội dung hoặc quy định cụ thể dựa trên số hiệu văn bản phải ưu tiên graph_traversal để truy xuất metadata chính xác, thay vì dense_retrieval.",,"Xác định câu hỏi yêu cầu tìm quy định cụ thể trong hai văn bản pháp luật đã nêu rõ số hiệu. | Nhận diện đây là trường hợp doc-specific lookup cần truy xuất quan hệ giữa văn bản và điều khoản, không phải factoid chung.",,3662.14
